rstar_rank	state	stage	genotype	event_count	N_v	L_v	F_hat	n_predecessors	genotype_inflow	stage_inflow	dominant_predecessor	dominant_edge_probability	dominant_contribution	rule	count_eligible	inflow_eligible	stable_for_scoring	flags	eligible_relobstq	R_raw	R_star	log2_R_star	high_confidence_relobstq	direction_flag	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
170	primary::BRAF+RBM10	primary	BRAF+RBM10	2	8	0.000294681007809	0.0003152730456614	2	0.0003152730456614	0.0	primary::BRAF	0.0500937654690029	0.0002804719445737	rule_a_one_step	True	True	True	stable	True	0.934685064040662	1.141140453034766	0.1904763713165046	False	relative_bottleneck	1.0	0.3861742279177364	1.9052680987886077	0.0	0.0	500
171	primary::ARID1A+EGFR	primary	ARID1A+EGFR	2	24	0.0008840430234271	0.0009578872434544	2	0.0009578872434544	0.0	primary::EGFR	0.0143658189946754	0.0006836834441255	rule_a_one_step	True	True	True	stable	True	0.9229092761649826	1.1267636020201557	0.1721848660271599	True	relative_bottleneck	1.0298559320177536	0.6250286884186701	1.488268145458375	0.0	0.0	500
172	primary::ATM+KRAS+RBM10	primary	ATM+KRAS+RBM10	3	39	0.0014365699130691	0.0015636151183372	3	0.0015636151183372	0.0	primary::KRAS+RBM10	0.1296794894797967	0.0007403978513838	rule_a_one_step	True	True	True	stable	True	0.9187490548684348	1.1216844614649994	0.16566689171949	True	relative_bottleneck	1.0068236517649116	0.6861991563109318	1.39033833860043	0.0	0.0	500
173	metastatic::SETD2+TP53	metastatic	SETD2+TP53	2	43	0.0015839104169736	0.001728666271072	2	0.001728666271072	0.0	metastatic::TP53	0.0436819004917813	0.0014175539389	rule_a_one_step	True	True	True	stable	True	0.9162615379052348	1.1186474960276294	0.1617554913174363	True	relative_bottleneck	1.0	0.7309752604262582	1.3344522172427906	0.0	0.0	500
174	primary::CDKN2A+KRAS+STK11	primary	CDKN2A+KRAS+STK11	3	12	0.0004420215117135	0.0004869454161202	3	0.0004869454161202	0.0	primary::KRAS+STK11	0.0293713396679199	0.000256409588231	rule_a_one_step	True	True	True	stable	True	0.9077434475668384	1.108247910282964	0.1482806421537555	True	relative_bottleneck	0.991979935827485	0.5125533851669284	1.648350281727032	0.0	0.0	500
175	primary::CDKN2A+EGFR+MET+TP53	primary	CDKN2A+EGFR+MET+TP53	4	5	0.0001841756298806	0.0002030472142489	4	0.0002030472142489	0.0	primary::EGFR+MET+TP53	0.1214989909248561	9.398404337048696e-05	rule_a_one_step	True	True	True	stable	True	0.907058142387319	1.107411233317524	0.1471910614123064	False	relative_bottleneck	1.0211909257537686	0.2491259721251946	2.48495329924258	0.0	0.0	500
176	metastatic::KEAP1+NF1+TP53	metastatic	KEAP1+NF1+TP53	3	15	0.0005525268896419	0.0006140305927634	3	0.0006140305927634	0.0	metastatic::KEAP1+TP53	0.141095717098974	0.0003586122174682	rule_a_one_step	True	True	True	stable	True	0.899836091643965	1.0985939593776972	0.1356582643276829	True	relative_bottleneck	0.9799332688432828	0.5227791161836546	1.554151971743058	0.0	0.0	500
177	unknown::ATM+KRAS	unknown	ATM+KRAS	2	11	0.0004051863857374	0.0004522781928736	2	0.0004522781928736	0.0	unknown::ATM	0.4633310631248468	0.0002901365873405	rule_a_one_step	True	True	True	stable	True	0.895878667656131	1.0937624104677306	0.1292993866991809	True	relative_bottleneck	1.0005109983978366	0.4246830208954648	1.776971099680766	0.0	0.0	500
178	primary::NF1+RBM10+TP53	primary	NF1+RBM10+TP53	3	11	0.0004051863857374	0.0004544823445849	3	0.0004544823445849	0.0	primary::NF1+TP53	0.0855844510522941	0.0002805737492137	rule_a_one_step	True	True	True	stable	True	0.8915338289234128	1.088457873752034	0.1222855724272671	True	relative_bottleneck	0.9503742029714546	0.4340397194346773	1.640065335942824	0.0	0.0	500
179	unknown::KRAS+TP53	unknown	KRAS+TP53	2	39	0.0014365699130691	0.0016159057481562	2	0.0016159057481562	0.0	unknown::KRAS	0.5281365548259801	0.0014395942631914	rule_a_one_step	True	True	True	stable	True	0.8890183810653421	1.085386807979425	0.1182092790791813	True	relative_bottleneck	0.9791085662871462	0.6323996787231925	1.3747761782625862	0.0	0.0	500
180	metastatic::KEAP1	metastatic	KEAP1	1	22	0.0008103727714748	0.0009127707535858	1	0.0009127707535858	0.0	metastatic::WT	0.0230725329779786	0.0009127707535858	rule_a_one_step	True	True	True	stable	True	0.8878163190521524	1.083919231741096	0.1162572582527929	True	relative_bottleneck	0.9418842262886916	0.6041656412688292	1.3435757636022847	0.0	0.0	500
181	primary::CDKN2A+MET	primary	CDKN2A+MET	2	5	0.0001841756298806	0.0002080260554279	2	0.0002080260554279	0.0	primary::MET	0.0212249672890926	0.000174346828697	rule_a_one_step	True	True	True	stable	True	0.8853488502507025	1.0809067427496026	0.1122420572294273	False	relative_bottleneck	0.9172920274810628	0.1956145938639908	1.9393020358222477	0.0	0.0	500
182	metastatic::KRAS+NF1	metastatic	KRAS+NF1	2	13	0.0004788566376897	0.0005418742298761	2	0.0005418742298761	0.0	metastatic::KRAS	0.0242884809636081	0.0004222838888619	rule_a_one_step	True	True	True	stable	True	0.8837043919130221	1.0788990526680418	0.1095598851890156	True	relative_bottleneck	0.9461731104016068	0.4496621073065612	1.5732583461741685	0.0	0.0	500
183	primary::MET+PIK3CA+TP53	primary	MET+PIK3CA+TP53	3	12	0.0004420215117135	0.000500916544239	3	0.000500916544239	0.0	primary::MET+TP53	0.1291405523464235	0.0004138510407447	rule_a_one_step	True	True	True	stable	True	0.8824254577229405	1.077337624549396	0.1074704438757945	True	relative_bottleneck	0.9471599132177626	0.4336660368491722	1.6940184123081743	0.0	0.0	500
184	primary::KEAP1+SMARCA4+STK11	primary	KEAP1+SMARCA4+STK11	3	15	0.0005525268896419	0.0006279885036755	3	0.0006279885036755	0.0	primary::KEAP1+STK11	0.1763188213912271	0.0004741149978473	rule_a_one_step	True	True	True	stable	True	0.8798359930608298	1.074176192970652	0.1032306524264296	True	relative_bottleneck	0.9785810884971832	0.4986106019832033	1.610936855597075	0.0	0.0	500
185	metastatic::SMARCA4	metastatic	SMARCA4	1	13	0.0004788566376897	0.000546340130183	1	0.000546340130183	0.0	metastatic::WT	0.0138100948363226	0.000546340130183	rule_a_one_step	True	True	True	stable	True	0.8764808044628611	1.0700799025900705	0.0977185263147978	True	relative_bottleneck	0.9585131834405196	0.4663901870491358	1.516314664099	0.0	0.0	500
186	primary::SMARCA4+STK11+TP53	primary	SMARCA4+STK11+TP53	3	13	0.0004788566376897	0.0005487188638531	3	0.0005487188638531	0.0	primary::STK11+TP53	0.088176546712087	0.0003507833742782	rule_a_one_step	True	True	True	stable	True	0.8726812004501712	1.0654410332947275	0.0914507495473157	True	relative_bottleneck	0.9510469856903272	0.4802110838058576	1.5361693221922978	0.0	0.0	500
187	primary::BRAF+KEAP1+STK11	primary	BRAF+KEAP1+STK11	3	14	0.0005156917636658	0.0005934420611566	3	0.0005934420611566	0.0	primary::BRAF+STK11	0.4848715007323043	0.0005000884787278	rule_a_one_step	True	True	True	stable	True	0.868984179840202	1.06092740626029	0.0853259435181977	True	relative_bottleneck	0.9405161059585	0.4516170500365469	1.716571454241674	0.0	0.0	500
188	metastatic::ARID1A+KRAS+TP53	metastatic	ARID1A+KRAS+TP53	3	34	0.0012523942831884	0.0014452053227742	3	0.0014452053227742	0.0	metastatic::KRAS+TP53	0.0707146929104755	0.0011955961413698	rule_a_one_step	True	True	True	stable	True	0.8665857111000304	1.057999158222478	0.0813384795986875	True	relative_bottleneck	0.9494308986905552	0.6236556500316015	1.285894603313618	0.0	0.0	500
189	metastatic::MET+SMARCA4+TP53	metastatic	MET+SMARCA4+TP53	3	5	0.0001841756298806	0.00021286818511	3	0.00021286818511	0.0	metastatic::MET+TP53	0.0432939122688227	0.0001020631495949	rule_a_one_step	True	True	True	stable	True	0.8652097490294098	1.0563192704816398	0.0790459524277228	False	relative_bottleneck	0.9319911372929996	0.2054801762198371	1.9715814517275472	0.0	0.0	500
190	metastatic::KRAS+SMARCA4	metastatic	KRAS+SMARCA4	2	11	0.0004051863857374	0.000468851708528	2	0.000468851708528	0.0	metastatic::KRAS	0.0203476730327258	0.0003537682949553	rule_a_one_step	True	True	True	stable	True	0.8642101063154479	1.0550988243834083	0.0773781333122526	True	relative_bottleneck	0.926512448554072	0.4041445358100187	1.6167100440005322	0.0	0.0	500
191	primary::ATM+KEAP1+KRAS	primary	ATM+KEAP1+KRAS	3	8	0.000294681007809	0.0003411742557642	3	0.0003411742557642	0.0	primary::ATM+KRAS	0.028607482659218	0.0001538489932313	rule_a_one_step	True	True	True	stable	True	0.8637257998416435	1.0545075431805877	0.0765694151603414	False	relative_bottleneck	0.9476042719405487	0.3288965397196278	1.8112111862024531	0.0	0.0	500
192	metastatic::ATM+SETD2+TP53	metastatic	ATM+SETD2+TP53	3	5	0.0001841756298806	0.0002133432258333	3	0.0002133432258333	0.0	metastatic::SETD2+TP53	0.0858629984141827	0.0001359992976208	rule_a_one_step	True	True	True	stable	True	0.8632832296313595	1.053967217043268	0.0758299935931089	False	relative_bottleneck	0.9180530015006324	0.1922496117867138	1.9051463346875823	0.0	0.0	500
193	primary::MET+SETD2	primary	MET+SETD2	2	7	0.0002578458818329	0.0002986957371597	2	0.0002986957371597	0.0	primary::MET	0.0204668477836363	0.0001681194583671	rule_a_one_step	True	True	True	stable	True	0.8632392394396196	1.053913510196692	0.0757564765290431	False	relative_bottleneck	0.9683002069823904	0.3820683767739671	1.7548688692874088	0.0	0.0	500
194	primary::ATM+KRAS+NF1+RBM10	primary	ATM+KRAS+NF1+RBM10	4	7	0.0002578458818329	0.0003001896141088	4	0.0003001896141088	0.0	primary::ATM+KRAS+RBM10	0.0849439261499302	0.0001220278886049	rule_a_one_step	True	True	True	stable	True	0.8589433773031154	1.0486687681405469	0.0685590611159534	False	relative_bottleneck	0.9276251353145524	0.2860366092168585	1.811259063083788	0.0	0.0	500
195	primary::KRAS+SETD2	primary	KRAS+SETD2	2	53	0.0019522616767349	0.0022739304053042	2	0.0022739304053042	0.0	primary::KRAS	0.0316283956733163	0.0017021175069513	rule_a_one_step	True	True	True	stable	True	0.8585406445696231	1.0481770788736158	0.0678824661425355	True	relative_bottleneck	0.9390726583573428	0.7057401318088343	1.220322953315775	0.0	0.0	500
196	primary::BRAF+KEAP1	primary	BRAF+KEAP1	2	5	0.0001841756298806	0.0002149787700011	2	0.0002149787700011	0.0	primary::BRAF	0.0339465882182164	0.0001900648817286	rule_a_one_step	True	True	True	stable	True	0.85671542833252	1.045948704671625	0.0648121007909012	False	relative_bottleneck	0.9052595229480792	0.2740018431683212	1.7205177431153849	0.0	0.0	500
197	metastatic::NF1+RBM10+TP53	metastatic	NF1+RBM10+TP53	3	8	0.000294681007809	0.0003449361502222	3	0.0003449361502222	0.0	metastatic::NF1+TP53	0.0855844510522941	0.0002490486088526	rule_a_one_step	True	True	True	stable	True	0.8543059542030815	1.0430070203488258	0.0607488684888869	False	relative_bottleneck	0.9069221714927548	0.3474077016388531	1.5941673367138454	0.0	0.0	500
198	metastatic::EGFR+PIK3CA+RBM10	metastatic	EGFR+PIK3CA+RBM10	3	6	0.0002210107558567	0.0002595014490157	2	0.0002595014490157	0.0	metastatic::EGFR+PIK3CA	0.0862771495407774	0.0001398333055766	rule_a_one_step	True	True	True	stable	True	0.8516744543945113	1.0397942688036892	0.0562981084264302	False	relative_bottleneck	0.8629667150499146	0.288086885353122	1.8079436372269504	0.0	0.0	500
199	primary::ATM+EGFR+PIK3CA	primary	ATM+EGFR+PIK3CA	3	7	0.0002578458818329	0.000303656118417	3	0.000303656118417	0.0	primary::EGFR+PIK3CA	0.0536540250006437	0.0001719426909921	rule_a_one_step	True	True	True	stable	True	0.8491377757442595	1.0366972827326395	0.0519946863816624	False	relative_bottleneck	0.9223390338264372	0.3431441753632026	1.7156663877806588	0.0	0.0	500
200	primary::MET+TP53	primary	MET+TP53	2	87	0.0032046559599233	0.0037876709508948	2	0.0037876709508948	0.0	primary::MET	0.2965756460035559	0.0024361414858845	rule_a_one_step	True	True	True	stable	True	0.8460755964876563	1.0329587222713783	0.046782604286014	True	relative_bottleneck	0.9244496710466918	0.7110845022323179	1.1628636913767074	0.0	0.0	500
201	primary::KRAS+NF1	primary	KRAS+NF1	2	36	0.0013260645351407	0.0015680361635031	2	0.0015680361635031	0.0	primary::KRAS	0.0242884809636081	0.0013071117831085	rule_a_one_step	True	True	True	stable	True	0.845684917962888	1.0324817497745489	0.0461162806835065	True	relative_bottleneck	0.9390394199046348	0.6473067632037899	1.2664834553151794	0.0	0.0	500
202	primary::KRAS+TP53	primary	KRAS+TP53	2	687	0.0253057315456018	0.0299890689885264	2	0.0299890689885264	0.0	primary::KRAS	0.5281365548259801	0.028422259709767	rule_a_one_step	True	True	True	stable	True	0.8438318493461668	1.0302193710952017	0.0429515722561979	True	relative_bottleneck	0.9278576078930092	0.8344603473673867	1.025318386509833	0.0	0.0	500
203	metastatic::EGFR+SMARCA4	metastatic	EGFR+SMARCA4	2	9	0.0003315161337851	0.0003964778243655	2	0.0003964778243655	0.0	metastatic::EGFR	0.0115528716831814	0.0002800128763641	rule_a_one_step	True	True	True	stable	True	0.8361530269177107	1.0208444326887816	0.0297630294982246	False	relative_bottleneck	0.9185004377270424	0.3835604646119395	1.7162860820226904	0.0	0.0	500
204	primary::ATM+KRAS+SMARCA4	primary	ATM+KRAS+SMARCA4	3	6	0.0002210107558567	0.0002648898277724	3	0.0002648898277724	0.0	primary::ATM+KRAS	0.03732154445052	0.0002007125935529	rule_a_one_step	True	True	True	stable	True	0.8343497252460584	1.0186428135919152	0.0266482601437713	False	relative_bottleneck	0.9102713828185632	0.2694789631738442	1.819286934001309	0.0	0.0	500
205	primary::RBM10	primary	RBM10	1	35	0.0012892294091645	0.001545665916838	1	0.001545665916838	0.0	primary::WT	0.0255708338271297	0.001545665916838	rule_a_one_step	True	True	True	stable	True	0.8340931855234471	1.0183296087847085	0.0262046026639381	True	relative_bottleneck	0.9156544491892448	0.6434636207135832	1.2623709206511575	0.0	0.0	500
206	metastatic::KEAP1+KRAS+SMARCA4+STK11	metastatic	KEAP1+KRAS+SMARCA4+STK11	4	38	0.0013997347870929	0.001691021110964	4	0.001691021110964	0.0	metastatic::KEAP1+KRAS+STK11	0.3613157780431952	0.0011845109859232	rule_a_one_step	True	True	True	stable	True	0.8277453055965702	1.010579594524021	0.0151829546744675	True	relative_bottleneck	0.9002814792116505	0.601252203484411	1.3198896950161172	0.0	0.0	500
207	metastatic::NF1+SETD2+TP53	metastatic	NF1+SETD2+TP53	3	8	0.000294681007809	0.0003579974897891	2	0.0003579974897891	0.0	metastatic::SETD2+TP53	0.1237535137471481	0.0001960144795611	rule_a_one_step	True	True	True	stable	True	0.8231370760712026	1.004953488650955	0.0071287320058042	False	relative_bottleneck	0.8620386466819774	0.336080751019897	1.545524188043082	0.0	0.0	500
208	primary::CDKN2A+PIK3CA+TP53	primary	CDKN2A+PIK3CA+TP53	3	6	0.0002210107558567	0.0002694523007635	3	0.0002694523007635	0.0	primary::PIK3CA+TP53	0.0914714025343841	0.0001448825073293	rule_a_one_step	True	True	True	stable	True	0.8202221855604787	1.0013947504128853	0.002010797549336	False	relative_bottleneck	0.874571301429796	0.2770592576038665	1.7024422529017196	0.0	0.0	500
209	metastatic::ARID1A+NF1+TP53	metastatic	ARID1A+NF1+TP53	3	12	0.0004420215117135	0.0005404099769852	3	0.0005404099769852	0.0	metastatic::NF1+TP53	0.1148093810371122	0.0003340924230857	rule_a_one_step	True	True	True	stable	True	0.8179373618553485	0.9986052495871148	-0.0020136040681548	True	fast_passing	0.8550729399498753	0.403606503681495	1.4667936124399987	0.0	0.0	500
210	primary::PIK3CA+TP53	primary	PIK3CA+TP53	2	43	0.0015839104169736	0.0019441376844745	2	0.0019441376844745	0.0	primary::TP53	0.0542201704247431	0.0017215922685328	rule_a_one_step	True	True	True	stable	True	0.8147110304005964	0.9946662786122282	-0.0077155279741748	True	fast_passing	0.8875923540779795	0.630428662495819	1.1630962246438137	0.0	0.0	500
211	metastatic::ARID1A+KEAP1+KRAS+STK11	metastatic	ARID1A+KEAP1+KRAS+STK11	4	7	0.0002578458818329	0.000317135054128	3	0.000317135054128	0.0	metastatic::KEAP1+KRAS+STK11	0.0592218295422368	0.0001941484761035	rule_a_one_step	True	True	True	stable	True	0.8130475570692687	0.9926353734614424	-0.0106642275905463	False	fast_passing	0.8722313675250241	0.3081034751540902	1.764043913735388	0.0	0.0	500
212	metastatic::EGFR+KRAS+TP53	metastatic	EGFR+KRAS+TP53	3	18	0.0006630322675703	0.0008214641403567	3	0.0008214641403567	0.0	metastatic::EGFR+TP53	0.0117297299881398	0.0004843460776744	rule_a_one_step	True	True	True	stable	True	0.8071347660718428	0.985416551574706	-0.0211943907690241	True	fast_passing	0.8860632171544189	0.4855313569399793	1.3738852926929737	0.0	0.0	500
213	primary::BRAF+RBM10+TP53	primary	BRAF+RBM10+TP53	3	6	0.0002210107558567	0.0002741715816138	3	0.0002741715816138	0.0	primary::BRAF+TP53	0.0556136113902893	0.0001782224911947	rule_a_one_step	True	True	True	stable	True	0.8061038045948692	0.9841578689529796	-0.0230383377706673	False	fast_passing	0.7926592151989469	0.2508380965326799	1.5352969548308513	0.0	0.0	500
214	metastatic::PIK3CA+STK11+TP53	metastatic	PIK3CA+STK11+TP53	3	5	0.0001841756298806	0.000228612880322	3	0.000228612880322	0.0	metastatic::PIK3CA+TP53	0.1738439140890571	0.0001985104367452	rule_a_one_step	True	True	True	stable	True	0.8056222764681716	0.9835699797849716	-0.0239003927678126	False	fast_passing	0.8347187923192738	0.2136958013810137	1.9030559557208773	0.0	0.0	500
215	primary::KEAP1+KRAS+STK11	primary	KEAP1+KRAS+STK11	3	134	0.0049359068808015	0.0061438259165384	3	0.0061438259165384	0.0	primary::KRAS+STK11	0.5188137902741108	0.0045292054035274	rule_a_one_step	True	True	True	stable	True	0.8033930236713336	0.9808483244976648	-0.0278980353165767	True	fast_passing	0.8889781004380637	0.7190712237942829	1.0949053384376188	0.0	0.0	500
216	metastatic::KEAP1+STK11+TP53	metastatic	KEAP1+STK11+TP53	3	34	0.0012523942831884	0.0015594028661098	3	0.0015594028661098	0.0	metastatic::STK11+TP53	0.5849601492814691	0.0013574660897573	rule_a_one_step	True	True	True	stable	True	0.8031242660914036	0.980520203124684	-0.0283807381593712	True	fast_passing	0.8763176489358335	0.5996538640642274	1.24768052875622	0.0	0.0	500
217	primary::BRAF+TP53	primary	BRAF+TP53	2	87	0.0032046559599233	0.0040400054302034	2	0.0040400054302034	0.0	primary::TP53	0.0684627296283878	0.0021738202791981	rule_a_one_step	True	True	True	stable	True	0.7932306068630072	0.9684412096664416	-0.0462636238565275	True	fast_passing	0.8684974156586619	0.6952950772761354	1.070098688599262	0.0	0.0	500
218	primary::NF1+SMARCA4+TP53	primary	NF1+SMARCA4+TP53	3	8	0.000294681007809	0.0003718045464847	3	0.0003718045464847	0.0	primary::NF1+TP53	0.0696229388762326	0.0002282467054657	rule_a_one_step	True	True	True	stable	True	0.7925696708191972	0.9676342845475144	-0.0474662080928669	False	fast_passing	0.8694936434152802	0.3394036556940444	1.5579589368606432	0.0	0.0	500
219	primary::CDKN2A+NF1+TP53	primary	CDKN2A+NF1+TP53	3	12	0.0004420215117135	0.000558327294894	3	0.000558327294894	0.0	primary::NF1+TP53	0.091937295206119	0.0003014004447231	rule_a_one_step	True	True	True	stable	True	0.7916888802753753	0.966558942960413	-0.0490703809466978	True	fast_passing	0.8500191791197396	0.4464498639130054	1.4144104888305673	0.0	0.0	500
220	primary::BRAF+KRAS+RBM10	primary	BRAF+KRAS+RBM10	3	8	0.000294681007809	0.0003727820440067	3	0.0003727820440067	0.0	primary::KRAS+RBM10	0.0443218384850718	0.0002530530781341	rule_a_one_step	True	True	True	stable	True	0.790491419198389	0.9650969839236692	-0.0512541668121358	False	fast_passing	0.8549505795356533	0.3357754809128689	1.587769045474848	0.0	0.0	500
221	primary::NF1+TP53	primary	NF1+TP53	2	89	0.0032783262118756	0.0041524896876655	2	0.0041524896876655	0.0	primary::TP53	0.1153441572625209	0.0036623936776297	rule_a_one_step	True	True	True	stable	True	0.7894844918758042	0.9638676441756904	-0.0530930420017138	True	fast_passing	0.8651832651037779	0.6936175218098433	1.031231832857286	0.0	0.0	500
222	metastatic::BRAF+KEAP1+TP53	metastatic	BRAF+KEAP1+TP53	3	7	0.0002578458818329	0.0003282192762294	2	0.0003282192762294	0.0	metastatic::BRAF+TP53	0.0609854137304627	0.0001819588371949	rule_a_one_step	True	True	True	stable	True	0.7855903041693147	0.959113299322489	-0.0602268451123372	False	fast_passing	0.860441012786873	0.3449734036057252	1.5555567051970665	0.0	0.0	500
223	unknown::CDKN2A+TP53	unknown	CDKN2A+TP53	2	7	0.0002578458818329	0.0003293709139698	2	0.0003293709139698	0.0	unknown::TP53	0.088121388143864	0.0003148583560466	rule_a_one_step	True	True	True	stable	True	0.7828435059498934	0.9557597819880458	-0.0652800340901381	False	fast_passing	0.8499178296129859	0.3093146899246543	1.6575987563948422	0.0	0.0	500
224	unknown::NF1+TP53	unknown	NF1+TP53	2	12	0.0004420215117135	0.0005652805097836	2	0.0005652805097836	0.0	unknown::TP53	0.1153441572625209	0.0004121255066474	rule_a_one_step	True	True	True	stable	True	0.78195073645971	0.9546698155173295	-0.0669262495745622	True	fast_passing	0.8452360785603612	0.4012807592256313	1.4354177334217924	0.0	0.0	500
225	primary::ARID1A+ATM+KRAS	primary	ARID1A+ATM+KRAS	3	10	0.0003683512597613	0.0004713147105619	3	0.0004713147105619	0.0	primary::ATM+KRAS	0.0578543149356315	0.0003111363629218	rule_a_one_step	True	True	True	stable	True	0.7815399153159336	0.954168251253428	-0.0676844116266163	True	fast_passing	0.8430324593251883	0.3243513445917357	1.4691345422399855	0.0	0.0	500
226	metastatic::EGFR+MET+TP53	metastatic	EGFR+MET+TP53	3	26	0.0009577132753794	0.0012288030269237	3	0.0012288030269237	0.0	metastatic::EGFR+TP53	0.0232610280676533	0.0009604984700102	rule_a_one_step	True	True	True	stable	True	0.7793871382280173	0.95153996380571	-0.0716638452471769	True	fast_passing	0.8488144005204104	0.5325516085693051	1.2116799826602598	0.0	0.0	500
227	primary::KRAS+NF1+RBM10	primary	KRAS+NF1+RBM10	3	12	0.0004420215117135	0.0005692919888072	3	0.0005692919888072	0.0	primary::KRAS+RBM10	0.0527530632346095	0.0003011906881304	rule_a_one_step	True	True	True	stable	True	0.7764407713925827	0.9479427966798554	-0.0771280921312084	True	fast_passing	0.8194715306140095	0.4137771379688553	1.414634032267983	0.0	0.0	500
228	unknown::ATM+EGFR	unknown	ATM+EGFR	2	5	0.0001841756298806	0.0002375844053774	2	0.0002375844053774	0.0	unknown::EGFR	0.0298524732011101	0.0001330539729384	rule_a_one_step	True	True	True	stable	True	0.7752008336272589	0.9464289786060543	-0.079433846810682	False	fast_passing	0.847022044439336	0.1627464599943514	1.6800316987969626	0.0	0.0	500
229	primary::EGFR+NF1	primary	EGFR+NF1	2	16	0.000589362015618	0.0007739368316705	2	0.0007739368316705	0.0	primary::EGFR	0.0116361262993429	0.0005537746861187	rule_a_one_step	True	True	True	stable	True	0.7615117807282475	0.929716256184596	-0.105137613350002	True	fast_passing	0.8221334240956913	0.451565307735951	1.2755553841921994	0.0	0.0	500
230	primary::NF1+SETD2+TP53	primary	NF1+SETD2+TP53	3	7	0.0002578458818329	0.0003396057433707	3	0.0003396057433707	0.0	primary::NF1+TP53	0.0556647438186043	0.0001824871887378	rule_a_one_step	True	True	True	stable	True	0.7592506490450194	0.9269556805290744	-0.1094277323142558	False	fast_passing	0.8337493036777093	0.3089574562238745	1.5251848618471815	0.0	0.0	500
231	metastatic::KEAP1+KRAS+NF1+STK11	metastatic	KEAP1+KRAS+NF1+STK11	4	7	0.0002578458818329	0.0003399683202247	4	0.0003399683202247	0.0	metastatic::KEAP1+KRAS+STK11	0.0516479595560533	0.0001693188596025	rule_a_one_step	True	True	True	stable	True	0.758440906799769	0.9259670805523168	-0.1109671903523132	False	fast_passing	0.7941860567618559	0.2808509364216565	1.655727221956154	0.0	0.0	500
232	metastatic::ARID1A+ATM+KRAS+TP53	metastatic	ARID1A+ATM+KRAS+TP53	4	6	0.0002210107558567	0.0002935082980674	4	0.0002935082980674	0.0	metastatic::ARID1A+KRAS+TP53	0.0999153646198971	0.0001251334314526	rule_a_one_step	True	True	True	stable	True	0.7529966156290187	0.9193202418126608	-0.1213605883287603	False	fast_passing	0.764479811018521	0.2643624134566338	1.7402383907879722	0.0	0.0	500
233	metastatic::ATM+EGFR+KRAS	metastatic	ATM+EGFR+KRAS	3	5	0.0001841756298806	0.0002458345363821	3	0.0002458345363821	0.0	metastatic::ATM+EGFR	0.1441618109100786	0.0002124087386327	rule_a_one_step	True	True	True	stable	True	0.7491853335251157	0.91466711494243	-0.1286813121495029	False	fast_passing	0.8070086192194248	0.1554654970056925	1.6797031686460089	0.0	0.0	500
234	primary::KEAP1+KRAS+SMARCA4+STK11	primary	KEAP1+KRAS+SMARCA4+STK11	4	49	0.0018049211728304	0.0024384861274829	4	0.0024384861274829	0.0	primary::KEAP1+KRAS+STK11	0.3613157780431952	0.0017834210349855	rule_a_one_step	True	True	True	stable	True	0.7401810294296506	0.9036739194265604	-0.1461258086313941	True	fast_passing	0.8067828422004832	0.5575141704287117	1.097745340324564	0.0	0.0	500
235	primary::STK11+TP53	primary	STK11+TP53	2	108	0.0039781936054221	0.0053749739685735	2	0.0053749739685735	0.0	primary::TP53	0.1676050143027459	0.0053217740654548	rule_a_one_step	True	True	True	stable	True	0.7401326272353621	0.9036148260441548	-0.1462201529689993	True	fast_passing	0.8037765161792569	0.6596964326405044	0.9796052744422916	0.0	0.0	500
236	primary::KEAP1	primary	KEAP1	1	28	0.0010313835273316	0.0013946525201437	1	0.0013946525201437	0.0	primary::WT	0.0230725329779786	0.0013946525201437	rule_a_one_step	True	True	True	stable	True	0.7395272382871522	0.9028757173911974	-0.1474006833090814	True	fast_passing	0.7979809588921851	0.5177904839967535	1.0984746769226172	0.0	0.0	500
237	metastatic::NF1+TP53	metastatic	NF1+TP53	2	79	0.0029099749521143	0.0039677466302669	2	0.0039677466302669	0.0	metastatic::TP53	0.1153441572625209	0.0037431192923339	rule_a_one_step	True	True	True	stable	True	0.7334074532841642	0.8954041801863607	-0.1593890414213626	True	fast_passing	0.8022684481420422	0.6374929637590095	1.014615968323526	0.0	0.0	500
238	primary::KEAP1+SMARCA4+TP53	primary	KEAP1+SMARCA4+TP53	3	9	0.0003315161337851	0.0004532701761129	3	0.0004532701761129	0.0	primary::KEAP1+TP53	0.1608353410104533	0.0002962195023767	rule_a_one_step	True	True	True	stable	True	0.7313874826195793	0.8929380337505372	-0.1633680332056711	False	fast_passing	0.7893616297768646	0.3196969416074903	1.4676120829470416	0.0	0.0	500
239	primary::KEAP1+TP53	primary	KEAP1+TP53	2	50	0.0018417562988065	0.0025291515199349	2	0.0025291515199349	0.0	primary::TP53	0.0710646732277128	0.0022564368764656	rule_a_one_step	True	True	True	stable	True	0.7282111346676942	0.8890600867497145	-0.1696471686034948	True	fast_passing	0.789898104932645	0.5823682581394184	1.0654804312224688	0.0	0.0	500
240	primary::EGFR+KRAS+TP53	primary	EGFR+KRAS+TP53	3	21	0.0007735376454987	0.0010641861777938	3	0.0010641861777938	0.0	primary::EGFR+KRAS	0.8129959453662842	0.0005390425451817	rule_a_one_step	True	True	True	stable	True	0.7268818754773717	0.8874372177289047	-0.1722830360869102	True	fast_passing	0.8065492632364948	0.4816581656519981	1.2353675355345486	0.0	0.0	500
